id,split,text,estimated_V,estimated_A,estimated_D,calculated_V,calculated_A,calculated_D
audubon1_4359_4461,train,"And with a donation of $15 or more, you’ll receive a FREE Birdfeeder in appreciation for your concern.",0.15,0.05,0.05,0.2597,0.0224,0.1368
audubon1_4487_4551,train,I’ll make sure your gift is put right to work in our efforts to:,0.1,-0.05,0.0,0.22,-0.0362,0.1621
audubon1_4577_4615,train,·Win a ban on the USDA bird poisoning.,0.15,0.1,0.1,-0.0416,0.2308,0.1572
audubon1_4628_4670,train,·Gain strict enforcement of wildlife laws.,0.0,-0.06,0.0,0.2668,0.1548,0.3988
audubon1_4683_4736,train,·Ensure wildlife programs are based on sound science.,0.0,-0.06,0.125,0.2487,-0.0547,0.153
audubon1_4749_4800,dev,·Monitor the health of Audubon’s WatchList species.,0.0,-0.15,0.05,0.243,-0.2225,0.117
audubon1_4813_4861,train,·Conserve America’s remaining grassland habitat.,0.0,0.05,0.1,0.275,-0.4162,-0.039
audubon1_4887_5027,train,And Audubon will draw upon its century-long track record of highly effective conservation work to make a real difference in other key areas:,0.05,0.05,0.05,0.2235,-0.1051,0.1401
audubon1_496_531,train,The U.S. Department of Agriculture!,0.1,0.2,0.0,0.257,-0.19,0.0713
audubon1_5053_5076,train,Audubon protects birds.,0.25,0.0,0.1,,,
audubon1_5077_5397,train,Your help will be instrumental to our bird conservation work: designating Important Bird Areas to protect vital habitat ... maintaining the WatchList of bird species near endangered status (www.audubon.org/ bird/watch) ... and engaging citizen participation in the vast BirdSource database of North American bird trends.,0.06,0.06,0.0,0.2686,-0.077,0.1193
audubon1_5423_5459,test,Audubon rescues endangered wildlife.,0.1,-0.1,0.0,-0.261,0.415,-0.009
audubon1_5460_5559,dev,"Nearly 25 years ago, the National Audubon Society helped win passage of the Endangered Species Act.",0.15,0.05,0.0,0.1098,-0.1101,0.1208
audubon1_5560_5705,train,"With your help, Audubon will remain committed to wildlife laws and regulations that are well funded, properly implemented, and strongly enforced.",0.07,0.0,0.0,0.203,0.0137,0.2286
audubon1_557_754,train,"In fact, the USDA has plans to spread poisoned rice in sunflower fields throughout the northern Great Plains targeting two million migrating blackbirds and threatening nearly 70 other bird species.",-0.4,0.1,-0.2,0.0837,-0.1036,-0.0016
audubon1_5731_5797,train,Audubon establishes and protects wildlife refuges and sanctuaries.,0.23,0.0,0.18,0.104,0.02,0.0407
audubon1_5798_5868,train,“Audubon is truly making a difference for wildlife refuges everywhere”,0.35,0.1,0.0,0.1348,0.0304,0.0658
audubon1_5920_6081,dev,"And your support will help sustain our innovative Audubon Refuge Keepers program, and maintain our own network of more than 100 wildlife centers and sanctuaries.",0.2,0.15,0.1,0.2136,-0.1129,0.163
audubon1_60_76,train,I’m outraged ...,-0.685,0.455,0.225,-0.688,0.392,0.076
audubon1_6107_6133,dev,Audubon restores wetlands.,0.11,0.0,0.055,,,
audubon1_6134_6275,train,Wetlands are not only crucial to wildlife ... they also help purify our drinking water and prevent billions of dollars worth of flood damage.,0.05,0.1,0.2,0.0453,0.0269,0.0746
audubon1_6276_6375,train,Your gift today will help us reach our goal to restore one million acres of irreplaceable wetlands.,0.15,0.1,0.05,0.2931,-0.0529,0.1912
audubon1_6401_6429,train,Audubon educates the public.,0.15,0.05,0.15,0.184,0.02,0.328
audubon1_6430_6597,train,Teaching Americans --particularly young people -- how to become better stewards of our environment is one of the best investments that you and I can make for wildlife.,0.2,0.2,0.25,0.2389,-0.0794,0.0983
audubon1_6598_6715,train,That’s why we’re expanding our network of Audubon Centers to reach children and adults in every corner of the nation.,0.165,0.11,0.22,0.113,0.0492,0.0528
audubon1_6741_6944,train,"And of course, your support will enable Audubon to stand ready to act whenever a wildlife crisis emerges --like the USDA’s bird poisoning proposal that I’m asking you to help us defeat today!",0.05,0.15,0.15,0.1828,-0.0079,0.0738
audubon1_6970_7142,train,So let me urge you to do your part by supporting a group that the San Francisco Chronicle calls “one of America’s most respected and influential conservation organizations.,0.0,-0.05,0.1,0.195,-0.0561,0.1494
audubon1_7168_7287,train,"First,sign and return your Petition to the Secretary of Agriculture immediately, to declare a firm and resounding “NO!”",-0.15,0.4,0.0,0.1236,0.0303,0.1147
audubon1_7282_7287,train,“NO!”,-0.5,0.445,0.055,,,
audubon1_7288_7322,train,to the USDA’s bird poisoning plan.,-0.25,0.05,0.0,-0.0155,0.117,0.0615
audubon1_7348_7491,train,"And I also hope you’ll take a second important step today, by supporting Audubon’s vital conservation work with a generous tax-deductible gift.",0.1,0.05,0.1,0.3415,-0.0956,0.1038
audubon1_7492_7502,train,Thank you.,0.315,0.0,0.0,0.766,-0.322,0.462
audubon1_7528_7545,train,"Very truly yours,",0.25,0.1,0.0,0.143,0.0,0.037
audubon1_7584_7618,train,John Flicker President,0.0,0.0,0.0,0.2493,-0.1167,0.0977
audubon1_7644_7750,train,"P.S.Your gift will help us save birds, other wildlife and their habitat for future generations to cherish.",0.33,0.165,0.11,0.2977,-0.054,0.1577
audubon1_7751_7828,train,"And in thanks for your gift of $15 or more, you 11 receive a FREE Birdfeeder.",0.1,0.1,0.05,0.3928,-0.006,0.1208
audubon1_77_106,train,"and I think you will be, too!",0.25,0.25,0.125,0.2616,-0.1776,0.1628
audubon1_780_967,train,it’s almost unthinkable that a program this reckless could be implemented -- in view of the tragic impact that poisonous chemicals and pesticides like DDT have had on wildlife and people.,-0.25,0.0,-0.06,0.0066,0.0063,0.0245
audubon1_7829_7879,train,Supplies are limited ... so please respond today!,0.05,0.3,-0.05,0.1077,-0.2427,-0.0467
audubon1_993_1218,train,"Thanks to the help of caring and concerned people like you, Audubon won a temporary halt to this planned killing last spring -- but the USDA’s plans could be up and running for the next blackbird migration, unless we act now.",0.1,-0.1,0.0,0.0352,-0.0143,-0.0236
audubon2_1161_1329,test,"You’ll once again be enthralled by the striking photography and insightful environmental journalism that makes our exclusive magazine, AUDUBON, a treasure worth saving.",0.125,0.06,0.06,0.2498,-0.0065,0.1815
audubon2_1330_1415,train,"It’s already won the prestigious National Magazine Award not once, but four times. __",0.3,0.15,0.15,0.257,-0.1084,0.1209
audubon2_1425_1710,dev,"This award-winning style is evident in every issue with behind-the-headlines reporting, passionate coverage of the environment, exotic journeys to remote places you may never otherwise experience, and of course, in AUDUBON’s famous photography of nature’s most awe-inspiring creations.",0.11,0.055,0.055,0.2898,-0.0037,0.1475
audubon2_153_309,train,"This morning, I closed my office door to interruptions, sat alone at my desk, and did something I think will please you and everyone in your home.",0.1,-0.05,0.05,0.0654,-0.2194,-0.0283
audubon2_1720_1793,train,"Bring beauty, mystery, adventure and the natural world back in your life.",0.2,0.15,0.15,0.3248,0.0084,0.1776
audubon2_1803_2148,train,"You may have missed learning the mysteries of the spectacled eider (a duck with an uncertain future) ... missed traveling with us to Asia where we found and followed the last wild tigers... missed marveling at the magic of mangroves.. missed discovering in Peru the newest bird known to science, the barbet.. .but you won’t miss a thing anymore.",0.055,0.055,0.11,0.1881,-0.0489,-0.0166
audubon2_2158_2253,test,I’ve had a look at the magazine’s upcoming subjects and I can tell you the best is yet to come.,0.05,0.05,0.05,0.1922,-0.0713,0.0171
audubon2_2254_2385,train,"From what I see, the magazine’s editorial staff and fresh new look and content may soon be granted a fifth National Magazine Award.",0.1,0.0,0.05,0.3212,-0.2057,0.0292
audubon2_2395_2449,test,There’s much more to membership than AUDUBON magazine!,0.15,0.3,0.05,0.2155,-0.0857,0.1767
audubon2_2459_2671,train,"You’ll be protecting, preserving and promoting America’s wetlands, endangered species, ancient forests, our National Wildlife Refuges, the Everglades and the Platte River, our Living Oceans Program and much more.",0.15,0.1,0.15,0.1997,-0.0827,0.1655
audubon2_2681_2858,train,"You’ll be supporting sanctuaries, field research, environmental education and legislation and many other vital efforts critical to the protection of wildlife and their habitats.",0.215,0.145,0.285,0.1878,-0.0459,0.1759
audubon2_2859_2975,train,"You’ll also be educating youngsters in 15,000 schools across America — most likely some in your own school district.",0.06,0.06,0.125,0.179,-0.0299,0.1389
audubon2_2985_3150,train,"By accepting my special invitation to join again, you’ll receive special invitations to our sanctuaries and Ecology Camps — and FREE ADMISSION to our Nature Centers.",0.5,0.35,0.25,0.318,-0.0419,0.1697
audubon2_3151_3280,train,"There, you’ll have the rewarding opportunity to study with Audubon experts and take part in workshops of special interest to you.",0.2,0.2,0.1,0.2742,0.0321,0.2288
audubon2_319_402,train,"Dear Former Member, When we lose a member like you, it hurts.. .all of us.",-0.2,0.1,-0.1,0.1595,-0.0774,0.1028
audubon2_31_143,train,"Office of the President National Audubon Society 700 Broadway New York, NY 10003-9562",0.0,-0.3,0.0,0.3504,0.0324,0.3517
audubon2_3290_3488,train,"What’s more, you’ll receive FREE MEMBERSHIP in your local chapter -there are more than 500 Audubon chapters nationwide — with access to field trips and activities everyone in your family will enjoy.",0.25,0.1,0.0,0.324,-0.0695,0.166
audubon2_3498_3517,train,There’s still more.,0.05,0.05,0.05,0.25,-0.3333,0.109
audubon2_3518_3567,train,"Special travel opportunities, and special (FREE!)",0.35,0.35,0.1,0.6655,0.2342,0.267
audubon2_3568_3630,train,membership in the Audubon Activist Network will also be yours.,0.07,-0.07,0.145,0.2093,-0.1503,0.3033
audubon2_3640_3686,train,"Incredibly, all this is possible for just 517.",0.2,0.15,0.0,0.239,-0.0109,0.1656
audubon2_3696_3790,train,Think of all the ways everyone in your household will benefit from your membership in Audubon.,0.11,0.11,0.28,0.2796,-0.1122,0.2683
audubon2_3791_3905,train,"And then, please, take advantage of this opportunity to regain full membership for 51% less than the regular rate.",0.15,-0.05,0.1,0.1028,-0.1094,0.1201
audubon2_3915_3950,dev,We simply can’t afford to lose you.,-0.07,0.07,-0.07,0.0058,-0.1134,-0.093
audubon2_3951_3985,train,May we become partners once again?,0.1,0.1,0.15,0.2058,0.0362,0.0157
audubon2_3986_4017,train,I’ll be waiting for your reply.,0.06,0.06,0.0,0.0684,-0.2524,0.0534
audubon2_4027_4059,train,"Sincerely, John Flicker",0.055,-0.11,0.11,0.197,-0.297,-0.34
audubon2_4069_4176,train,"P.S. On behalf of everyone here at the National Audubon Society, we look forward to saying, “Welcome back!”",0.35,0.35,0.1,0.1989,0.0044,0.1341
audubon2_412_511,train,So this morning I sat down and thought about what it would take for you to give us a second chance.,-0.19,0.065,-0.25,0.0867,-0.1345,-0.0201
audubon2_4161_4176,train,“Welcome back!”,0.55,0.4,0.2,0.336,-0.092,0.0
audubon2_4177_4256,dev,All of us are excited about sending you your magazine and membership materials.,0.45,0.4,0.2,0.1855,0.0064,0.1875
audubon2_4257_4307,train,"In advance, please accept my personal “Thank you!”",0.5,0.145,0.0,0.4696,-0.33,0.1028
audubon2_4295_4307,train,“Thank you!”,0.4,0.2,0.15,0.766,-0.322,0.462
audubon2_512_673,train,"I thought about our new, enhanced local efforts, our expanding scientific research and educational programs, our fresh new writing in AUDUBON magazine.",0.18,0.0,0.045,0.3813,-0.0549,0.1358
audubon2_683_873,train,"Then I thought about an enticing way for you to regain your place among America’s most intelligent, concerned and caring citizens who proudly avow membership in the National Audubon Society.",0.18,0.045,0.09,0.2662,-0.0335,0.2106
audubon2_883_964,train,I’m inviting you back to full membership for just $17 - 51% off the regular rate.,0.05,-0.05,0.0,0.0831,-0.2296,0.0413
audubon2_974_1151,train,"By accepting my personal invitation, you’ll provide yourself and every member of your family with a fulfilling sense of proprietorship, and a steady flow of priceless enjoyment.",0.285,0.215,0.07,0.3381,-0.0953,0.1948
blog-monastery_1076_1099,train,Medicine for one's mind,0.0,0.0,0.05,0.2387,-0.196,0.218
blog-monastery_1101_1325,dev,"The first evening, the twenty-something students--most from my college, four from another--gathered in the shrine room, sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy.",0.04,-0.04,-0.085,0.1616,-0.202,0.0914
blog-monastery_1326_1390,train,"He began by telling us, ""Do not take any of what I say on faith.",0.05,0.05,0.0,0.2595,-0.0717,0.14
blog-monastery_1350_1457,train,"""Do not take any of what I say on faith. Take it through analysis, if there is some benefit in it for you.""",0.0,-0.05,0.3,0.1985,-0.1082,0.086
blog-monastery_1391_1457,train,"Take it through analysis, if there is some benefit in it for you.""",0.0,0.05,0.05,0.1524,-0.1119,0.118
blog-monastery_1458_1514,train,"Religion, he said, is like a drugstore full of medicine.",-0.05,-0.15,0.05,0.2426,-0.2278,0.226
blog-monastery_1515_1621,train,You do not go to the drugstore and buy everything in it--you just buy what would be beneficial to you now.,0.0,0.05,0.1,0.2001,0.0028,0.0944
blog-monastery_1622_1720,train,"You believe the other medicine may have just as much value, but in other situations, not this one.",0.0,-0.18,-0.045,0.1645,-0.2767,-0.0598
blog-monastery_1722_1858,test,We discussed the foundations: the Three Turnings of the Wheel of Dharma; the four noble truths; karma; defilements; the six perfections.,-0.05,-0.1,-0.05,0.191,-0.215,-0.0372
blog-monastery_1859_2159,train,"When we talked about the giving, and how one should try to give what one could to other sentient beings (in the form of material items, kind words, protection, and so on), Khenpo Kalsang shared a story of the Buddha, and how the Buddha had given his flesh so that a family of hungry tigers could eat.",-0.04,0.0,-0.085,0.1759,-0.1673,-0.0173
blog-monastery_194_229,train,The gentle wind makes them flutter.,0.1,-0.05,0.0,0.1785,-0.0975,-0.0015
blog-monastery_2160_2165,train,"""So,""",0.0,-0.15,0.0,,,
blog-monastery_2160_2249,train,"""So,"" a fellow student asked, ""Giving one's life for another being is the ultimate gift?""",-0.05,0.05,0.0,0.3489,-0.0913,0.1307
blog-monastery_2190_2249,train,"""Giving one's life for another being is the ultimate gift?""",0.0,0.0,-0.1,0.3403,-0.0077,0.1374
blog-monastery_2251_2297,test,"Khenpo Kalsang, he smiled, and shook his head.",0.15,0.0,0.05,0.1314,0.1044,0.1524
blog-monastery_2298_2327,train,"""Only if you feel no regret,""",0.0,0.0,0.05,-0.0,0.028,-0.1407
blog-monastery_2298_2336,train,"""Only if you feel no regret,"" he said.",0.0,0.0,0.0,0.1528,0.021,0.0335
blog-monastery_22_46,train,Tibetan Buddhist Retreat,0.0,0.0,0.0,0.1665,-0.3145,-0.0215
blog-monastery_230_339,train,"Orange-gold light filters into the grassy meadow, touching a row of canvas tents and the temple house beyond.",0.1,-0.1,-0.05,0.2447,-0.3231,-0.0436
blog-monastery_2337_2381,test,"""If you feel regret, it destroys the merit.""",-0.05,0.05,-0.05,0.1544,0.0336,0.0596
blog-monastery_2382_2476,train,"Until then, preserve your own life, and do not give away anything that would cause you regret.",-0.05,0.05,0.2,0.0983,-0.0179,0.0801
blog-monastery_2477_2497,train,This struck a chord.,-0.15,0.15,0.0,0.0167,-0.1427,0.0373
blog-monastery_2498_2566,train,"Self-preservation above all else, unless the right situation arises.",0.05,0.1,0.1,0.2203,-0.137,0.1025
blog-monastery_2568_2593,train,Knowing and understanding,0.0,0.0,0.0,0.4653,-0.2287,0.2313
blog-monastery_2595_2682,train,"Later, I talked to the resident nun, Ani Kunga, about psychology and cognitive science.",0.0,0.0,0.0,0.0269,-0.2142,0.0742
blog-monastery_2683_2882,train,"She had studied psychology for a while in grad school, but now holds the view that psychologists are going about understanding the mind and understanding the knower and what knowing is the wrong way.",0.0,0.0,-0.05,0.1646,-0.0936,0.1247
